game, winner
j10i9h10i11i8h9i10k10j9k8j8j11k11g10h11j7l9h7g12f13i7h13i6h8h6k9i5i4g5f4g6j6g7j4g8g9g4, b
j10i9j9i10i11j12j7j8h12g13g11k7l6l8j6i13h11f11k11j11h9h10k6i8i6h6m6, b
j10i9j8k9l9j11j9k10k8j7l7i10l8l6i8h8m8, b
j10i9h10k9j9j8h6k10k7j11i7m8l9k11k12m11l11l10n12m9m10j12i13n8, w
j10i9j8j7j9j12i8m12l8k8k9i11n6m7l10m11k10m10h7l11g6, b
j10i9j9j12j7j8g11k7l6i8i6g8h8k8l8k9k6j6i11k11k10l10i13m11n12i7, w
j10i9h10i11i8h9k9g10g8g9f9f11h7i6e10d11k10j9k8k7j8h8l10i10m11n12i7, b
j10i9i10l10k9h10l8m7i11h12j8m8h9j11m9n9k6k7l7l6k8j9i8h8j7g10l5, b
j10i9j8j7k9m7k7i11i10l10k8k6k10k11h10g10i8l8j9l11h11g12l7, b
j10i9k9m7h12i11i12f12j12k12j11j9j13j14k10l9h13g14h10i10h11h14h9, b
j10i9k9l8j8l10i7j9l7h6g9k7h8j6m9k6i6i5h4k5k4j4k3j5l5j3j7j2, w
j10i9j9j11i10h10j8j7m10k8h5m7k9k10m11l10h12i11l11h11g11i12h13m8l9n9l7m9j12m5m6n8o7l8o8n10k7n11n12n7, w
j10i9h10i11i10k10g10f10g11f12f11e11h9i8g8g9j11k12f7, b
j10i9j9i10j11j12i8m12j8j7l8k8l11i11l9l10k10h7i12h13m8, b
j10i9j8j7i7k9h9k8j9m10l9i6j11j12k10m8i10k12h10g10l10, b
j10i9h10h9j9j8g10i10i12i8i7g8h8j11k12f7, w
j10i9h10h9j9g10i10j7i8k10j12j11i11k13f8g9h12g13g12h11i12f12k12, b
j10i9k9h12h10i10i11i7l8m7j12k13j9j11g9f8k12j7l7i8i6h9k6g8f7h8e8j8, w
j10i9j8k9i8h9j9j11j7j6k8h8m8l8m10l9k10l11l10i10n10, b
j10i9k9i11i10l10h10g10l8k11j12j13h11j11n6m7k8j9k6k7m8j8n8o8n9n7l7o10j5, b
j10i9h10h9j9g10g9j12j7j8i11h12f11i12k12g12f12f9h11g11g13h14i13f13i10h13l7k8k10l10k11k13l11j11m12n13i8, b
j10i9h10k9j9j8i7l10k7m11n12l7n10n11l11l8i10g10h11g12h9h8h13h12k12j11m12l12k10n13i8, b
j10i9i10h10f12j8k7k9k10l10m11j9l9g9h9j11h6i11f8j12k13k11h11i13h14m9, w
j10i9k9j8h10k7l8i11i10g10m5h9m7n6l10k10m8m6n8o8m9o7l9l7n9j9o9, b
j10i9i10k10k8j9h9i8h7j11m8m12l11h10l8n8m7k9m9m6m10m11l9l10n11o12j7, b
j10i9j9j8k7h10i7j7j6l8h8g9k8k5j12g11f12g10g8g12g13f10e10e9h9h12i13d8, w
j10i9j9j12j7j8i8h7h9k6f11g10h10k7k9h12m9l6m5k4k5i6j6j5g8l3, w
j10i9j9j11i8k10l9l6j6j8k7h4k9m9h7e4g6f5m7l8i6h6j7k8i7g7l7, b
j10i9j9i10j8j7i7i8k9h6m7l8l10m11m9j12l9n9o7n8n7l7m8o6m6m10m5, b
j10i9j9j8i8k7h10k10k8l6m5m6h11i10h12h9h13h14i11g13j11g11j12j13k13l14g9, b
j10i9k9m7i11h12j8l10m9j9g9k7j12h10i7g11e9f12e13l7n7h11h13g12i10e12d12i12, w
j10i9i10k10h10f10k9h12g11j9m7l8h9j11i8m8l9j8f11g10j7k6h11e11k8m10n9m9k7l7i6h5i4i5h8h7n8n6k5l6m6l4m12l5, w
j10i9i10l10g10h10g11j8g12g9g13g14i11h12h11f11f13e14j9, b
j10i9j8j7j9j12i8m12l8k8k9m7i11h12l10i7k10i10h7l11g6, b
j10i9k9m7k7i7k5i10i8i11k8k6k10k11j8h8j9h7j11j12j7, b
j10i9h10k9j9j7i10g10k10l10j11j12h9k12h7i8h8h11h6, b
j10i9i10g10l10k10j9j7h11k8g12f13h9j11l9k9k7h13l8l7i12j6k12l12f12j13h12e12j12, b
j10i9h10h9k9g9f9g10j7g7g8f11e12e10m7l8k7l7j8j9l10k10m11n12i7, b
j10i9h10h9k9g10g9i11i8i10i13g8j11j8e6j12f8d6k7k13m15h7f9k8l8l7j9f11m9n10i5j6m7n6l9n9m8m10k10i12n7, b
j10i9j9j8i8h10g11h7l6j12g9i11h9g10i10h11j11g8f9k12l10k13l14i12h12k14j13k15k16k11, w
j10i9j8j7i8l8j9h8j11j12k10l11h7g6l10i10m10n10m8l9m11k9m9m12m7, b
j10i9h10i11k10i10i8i12i13k8m10h9j9h7l10n10j12k11j11j13j8, b
j10i9i10k10k8h10k7j9h7h9k9g9f9g11f12i11f8h11j11h12h13h8, w
j10i9j9j11i10h10j8j6k10l10k8h11i8h8l11m12h7, b
j10i9j8i8i10j9k10h10k9l10k12k11j11h9l13m14i12l9h12j12i11g13l8, b
j10i9j8i7i10j7j9k8j11j12k10h10m10l10l11i8k12n9l13m14h9, b
j10i9h10i11j9j12i10k10g10f10j7j8h11k8h9h8i8f11k6, b
j10i9j8j9l9k8k10i10h11j11h9i8i7h10m6i12i11k9g11g10h12f11k5h7f5f10e10f9f12h8f8h6g13f14e11h14d10c9e9e8c11b12g7, b
j10i9i10g10k10l10l9n7j11i12j9j8j13j12l11m12k12h9i14h15m10, b
j10i9j9i10i8i11j11j8i12k10f12h10k7j12g9h13h7k13l14k11k12i13l10j13g13l13, w
j10i9h10i10i12i7i8h9g9g8f7j11k12j12i11k9j13f9e7f8i14l11i13i15g13h13h12f14g16h15k14h11j14l14k15l16g11, b
j10i9j8k9k8l8j6j9l9i8j7m10k10i12i6h5j5j4k6h6m8l7n7j11o6, b
j10i9j9j12j7j8h10k7i10g10h11g12l10k10h13h12i12k8k9l8m8l6m5h8i8j6i5g9i7g11g13g8, w
j10i9j8i8j7j9i6i10i11k8h11m6l7k9h9k10k11l11m12h7, w
j10i9j9j7j11j12i8g6m12k8l11k10k11i11n11m11l12l13n14m13n12o12n13n15n10, b
j10i9k9h12h10j12m7l8i12m9l10j8n10m10k7k10j7l7l6i10i8h9m11o9k8k5n12o13n13n11k6i6m4l5m6m5n6j6o6, b
j10i9j8k9j9j7i8k10j11j12h7h8k12h9f5g6k11f6k8h11m8l8l7m6n9k6l11m10m11i11n11, b
j10i9j8i7j6i10i8k8j9j7k10l11m10h7k7f7g7i6h5g8h9f9e10j5, w
j10i9k9i11h10i10i12i7i8h7h8k8j9l9j7j8l11g8h9g10l5k6m12k10j12h12l12k12l13l14n11k14j11j13o10p9o12o11n12p12n14n13p13q14k11m13m11, b
j10i9j9j8k7k8i8k10l8j11i11k9k11l9i12m8n7m10j7m11l10m9m12m7, w
j10i9i10g10l10k10k9j8g13g11h10h12g8l8j11h9i8i13j14j12k12h14g15f9g9f10e9i12h11f12g12f11f13f8, w
j10i9k9h12i11h10k7h9h11g11f12g9f9g10g8f10e10i13j14e9, w
j10i9i10j9h10g10g9i11k10l10j11l9k9k12i12k8l11h9j7l8j8n11l6g14m12n13k7n12n14n9n10e12f11f13h15c10d11o12m10p11m14r9o10q10, w
j10i9k9m7i11h12h10g9f10g10f9g11g8j12g12d11h7i6f7f8h9i10h8h11h6, b
j10i9i10g10l10k10h9g8h7g9g7h10g11k7j8i7i11j11k9h12h8i12l9l8m9n9n8o7h4h13g14h11h14j13k14f9, w
j10i9j8j9g9k9l9k10i8k7k8h8l8m8j7m10i6h5l6l7k6j6h9g10l5, b
j10i9j9j8h10i11l10j11h11i10i8l11i13h9k12m11k11j12k13k14j13l13h13g13j15k10h12h14j14k15i14k16i15i16h16g17l12, b
j10i9k9m7h12i11h10i10i8h11i13j9k8g12f13h13f11f10j8h8m8l8k11k10l10i7j12h14m9, b
j10i9j9j12j7j8i8h7h9g10m12g11h10g12g13h12i12g8g9f9e10j5i6e8d7f8d8f10f7i13j14e9, w
j10i9k9j8k7k8m8i8h8i6i7j7h5m10l9j6j5k6l5h6g6l6, w
j10i9h10i10i8j9g9k8l7g12h11h9l9g8f7f8l8l10l5l6m7k9k7n7i7j7j6i5h8f10k5, b
j10i9j9j8k7i7k9i8i10k8h8l8m8l9i6m10n11l7l6l11l10j13k12k10m12l13j11h9k13k6j7h10l12n12j12i12k11i13n8m9m13n14m15l14m14m16m11, b
j10i9i10k10k8l9j9h11j11j12j7j8l7m6k7m7h7i7k6k5h9k12i8g10l5, b
j10i9k9j8l6k7i11h12j6m7k6m6h10l7n7i7j7m8m5k8l8j9i10n5, w
j10i9h10i10i11l8h12g13h11h13h8h9g9j12f8e7e11f10g11f11g8g10e8d8i8, b
j10i9h10i10i7i11i12j9g9g12h11h8h9g10l7h13f8g7d9f11i14f6e5e7f7d8c9f9c6g5h4g6g4i6h6h7g8i8k10f5, w
j10i9i10g10k10l10h9g8k9k8l8i11g9k11h11j12m9h10m7n6k7n10j6i5l7n7i7j7h8f10k5, b
j10i9i10k10k8j9i8h10h9k12l9j7j8h8l8m8k9m7l10i7l11l12l7, b
j10i9k9j8h10k7l8i11i10g10l6l7m7n6k10l10n8o9j4k5m8o8m9m10m5m6k12k11j11l9l13m14h9, b
j10i9j8k9j9j11k8i8j7j6i7l7i6l9h5g4h7g7h6h8g5f4j5g8i5f5k5, b
j10i9i10k10h10h9g9g10k9i11i8l8j11j13j8j9i7h6h8f10g8f8k8, b
j10i9k9i11i7g9j12j9i10l10j11h10j8g8g5h6j13j14k12l13l11i14n9m10i12l12k10l9k11k13k8, b
j10i9j8k9j9j7j11j12k8l7i8h8m8l8k10h7l9i12n7, b
j10i9j9j11k10i10k12l11i11k9k11k13i8h7j8l12j7j6n10h9l8k8m9o11l10m10j12i13n8, b
j10i9i10h10k7j8l8i11k9g11f12g9f8j12k13h9f9h11h12f11e11j11, w
j10i9h10j9k9h9k10i10i7i11i12g9f9k8l7h11g12j11k12g11f11k11, w
j10i9h10k9i10k10k8g10j9h11j8j11i12m8m6l7i11j7k6k13i13i14h8i8g9f8j6l6i7f10k5, b
j10i9j9j12j7j8i8k7l6k10k6h9l5m4m6n6l7l8k8i10n5, b
j10i9i10g10h9j11l10k10h13m8l9l8n8m9n10k8k9j8i8k7h10m5l6m7m6j6i5j7l7j5j9j4, w
j10i9h10j9h9k10i8k6g10f11i10f10h8h7g8f8j11k12f7, b
j10i9h10i11k10i10i12j9h11h13l9h9g9k12j11m8j13k14k13k8g10f9l8l7m6i7i8k6j5k7k5j7h7m7, w
j10i9j8i8j7j9h7i7i10h9g9l9k9i6i5h10k10l10k7k8l8i11j6m9h4, b
j10i9k9i11h10k10i12h11g11i7f10i10i8g12f13f11g10g9h13i13e10d10e9d8e12e11g14f15h15i16d11, b
j10i9j8j7j9i8i10g10h9j11l10k10k9m11h6i7l7k8l8m7l9l11l6, b
j10i9j9i10j8j7i8g8j11j12l8k8k9m7i11h12l11k10k11h11m11, b
j10i9k9l8i7l10l9i11i10h10g9h8m9n9k7g11f12h11j11h9h12h7, w
j10i9i10k10k9h12j8j11m11l10l9m10l8m7j9k8j6j7m9n9k7n10i5, b
j10i9h10j9k10i10l9i11i12j11h9h11k8g11f11k11, w
j10i9j9i10i8j8l6i11l11k10j12i12i13j11h13g11h10h11f11k11, w
j10i9j9j11j8i8j7j6i7h7i11k9k10i10k12h10h6g6k7g5m7l7f5g8g7j5i6f7h9i4h5k6m8h3, w
j10i9i10l10k9g10g13m7k7l8l6m5k8k6k11k10i11h12h11j11j9g12l7, b
j10i9j9j8l6i10i6i8i11g8h8h9j11e6f7g10j7g11g9h10f12k7, w
j10i9j9j7j8k8j12j11m10i11m9l10m12m11l11k10k12n9l12i12n12, b
j10i9i10j9l9h9g9h10h12h7h8k7j8i8g6j7k6i7g7l7, w
j10i9k9i11j8i10i12m11j11j9k8k10i8l8h8g8h11f9j13k14j12j14l12k12h9h10k6j7i7h6k5k7j6g9l4, b
j10i9j9j7i10j8h10g10l7k8i8k10h7h5i6f5g8f9h9h8j11k12f7, b
j10i9k9j8l6m7l8k7g11i11i10l10l7l5g10h10g13g12g9j12h12i13k11k12g8g7h9f7i8f11k6j7j5m8i4h3m6j6j9k8h7i6k10l11g6, b
j10i9j9j12j8j7i7k8k9h6i6h12l10m11l8m7l9l7m9n9l11l12k10m12i10h10m10, b
j10i9k9j8i11l8h10f8h12g13h11h9h13h14k11j11k10k12i10g10l10, b
j10i9h10i11j9i10i8l11j7j8h7g6h9h8g10f11k6, b
j10i9k9l8k7j8k8k10k5k6l7j7j6i10i8l5m6n5n7m7i11l4g9n3m4l3l2n4n2o3m3m5p2o5p5n6p4o7p8k3, w
j10i9h10i10i12i8i7j8k8j7k6j5j6k5k7k10h7h5i5h4l8m9m6l6l7n5h8h9g9f10i11f8k9h12m7, b
j10i9j9j12j7j8h10i10i8m12h7g6h9g10h8h11h6, b
j10i9j8j9l9g9h9i7i10f10h8g8h10h7k10g10l10, b
j10i9j9j7j12j11i8h7k10h10k7m10l11m12l8k9m9n10l10l9k11i13n8, b
j10i9k9i11i10l10g10h10g9j12g11g8m9k7g13g12h12l9i13f10j14k15h13j13f13e13h14h15i14g14i15f12i16i17i12, b
j10i9h10j9g9k9l9k10k13i8h7l11m12i7i6i11i10k11j11k8k12k7, w
j10i9k9m7h12i11i7i10i12g12j8h6m11l10j12j9h11l12j13k14j11j14h13h14g14f15k10, b
j10i9j8i8i11i7i6j9g6k10l11j6g9k11k9h12g8g7l8m7l10l9m11n12f8h10e8d8f7d9f9f6h7e10j5, b
j10i9j9j7j12j11h10i10k12i11i12h12l11m12h11j13i7i8g10m10m9h9e8f9l10k11l9l12k9n9j8m11h6, b
j10i9i10k10j11k12j13j12h12m12l12k9k11j9l11h9g9l9, w
j10i9j8j7j9j11i8g8l8k8k9m7i11h12l10m11k10m10l11m12h7, b
j10i9j9j8i8h10g11h7h9g10f10l6k7h12j12j7j11j13i10k12h11i11g12f13k8, b
j10i9h10i11k10i10i12i8i7h7l9j11h11h8g8h6h5g6f5i6f6f9g5i5e5d5f4f7f3f2g3d6i3h3h4e7j2, b
j10i9j8i7j7j9l9i8i6k8i10h7g6h9g9k10l11k9k7k12k11h6h8l7l10l12i11j11j12m9h10k13f8, b
j10i9j9j7j12j11i10h10l7k8l9h11g11h9h8h13h12i12g14g10j13i8f11k6, w
j10i9k9j8l8m7k7k8m9n10n9l9j6i5m10i6i11h12j7i7i8l5g10h9l11o8j13k12j11h11j12j14j9, b
j10i9j9i10j11j8g11i11i8i12i13l6k7k10k6j13g10k8j7h9l5m4i7h7l7m7j5i4n9m8g9g8f10h12h8e11j6, b
j10i9i10h10j9j8g11l6k7h11l7h12h13k8h8i7l10m8l8m7l9l11m9j6n10o11k10m10j12j11k11i13n8, b
j10i9j8j9k9i11l10m11m10k10i8l11n11k8n13i10l7i12i13j11k11h13g14l9, w
j10i9j9j11i11k9k10i8h10i10i6j8g8h6i7f8l10g7i5l13k12h7h8g9k13j12k14k11j13m10i3i4k15k16h11i12i14h15j14l14h12h9h14g14h13, b
j10i9k9j8i11h12m7l8g11i8k8k7l6i7i6j6i5j7h7j5j9j4, w
j10i9j9j7j8j11i8g8l8k8k9i11n6m7l10i7k10l11i10h10m10, b
j10i9h10i10i11h12j12k13f8g9j9j11g8h8g7f10i7d12e11l13k12i13j13g11j14e9, w
j10i9j8j9h9k9l9i8i6k10l11g6h7k8k11i10h11i11i12i7, w
j10i9j9j12h10i10j11j8i8k10i12k11i13k8k9k13h12i11h11h13h9h8g10j13f11e12j7, b
j10i9j8j9k9l8h6i7i6l10l9j6k8j7k7k10k5k6i8h8m10j5n9l11m9o9j4m7l6m8i3h2n11o12m5n4k3i5l4j2l3l5j3h3m3, b
j10i9h10h9i10g10k9j9f9k10i8g13i11l8l11k13k11j11l9g9g11f11i12i13g8h13j13f13e13e12d13f12f14g12e10d12c12h12, w
j10i9h10i11i10k10j11k12g10f10j9j12j7j8h11g12l7k8i12j13h9h12i8f11k6, b
j10i9h10k9j9j8k10i10i7i11i12l11j13k7j11j12h13g14l9, b
j10i9i10h10j8k9j9j7k8l7j11j12h11g12g8h9i8h8g11i11g9g6m8l8k10l9l11m12h7, b
j10i9j9j8g11h10i8k10k7k9k8h11h8i7l10h12h13j12h6k12k13i12g12l12, w
j10i9j8k9j9j11k8i10j7j6i8l8g8h8i6l9h7f9k10l11g6, b
j10i9i10j9k9h9g10h10k7g9f9i11j12e7f8h11h12g11f11f12e13j8, w
j10i9i10j9k9k10m7l8h10h7i8g9h8g10g13g8g7f9h9e10d11i6, w
j10i9h10k9i10k10k8f10l9m10j9l7h11g12j8j7h8i8h9h12h7, b
j10i9j8j9k9h6l10m11l8i11m7n6l7l9o7n7n8m9m8k8o8p8o9l6o10o11o6, b
j10i9i10h10g11j9g9k10h9g8f9e9j11k9k6k8k11m9l9i8l11m11j8l7l12l10l13k12h11i11m13n14j13k13i12g10l15k14l14, b
j10i9k9h12l8m7j8j7k8i8n8m8k11k10l10m11m9j12o7, b
j10i9j9j12i11l8j7j8h10k7h12g13i10g10h11g12h13h14h9, b
j10i9k9i11i10k10l9h10j9h11g11j12g9m9j8j7h8i7g8i8g10g12g7, b
j10i9i10g10h10j9l10k10l9h9g9i8l11f11e12j7, w
j10i9j9j12j8j7i7g5i8g8l8k8k9m7l10m11h6, b
j10i9i10k10j11h9j8j9g9g10i8k8k9h8i11h12l8m7l11k11l10m11l9l12l7, b
j10i9j8j7i7g5j9k8l9j12l10k9k10i10l11i8l12l13l8, b
j10i9j9j8k7l8i8l11j13k8n8l10l9j12i13l13k9l12l14m12k12n11k14o10p9m11o11n10m10k13j14o9, w
j10i9i10l10k9g10l8m7g13k7l7j8h10m5l6l5k5h12j12m8m6n5j6k6h8g9i7l4h9h7j11j9k12l13g8, b
j10i9i10j9k10l10g10h10k9k11l8m7k7i11j12j11h11m9g9m11l11n8o7m10m8m13m12o9p10k5l6n9p9n10n7l12k13p8, w
j10i9h10i11j9j12i10g10k10l10h7i8j7j8i7k7f7g7h9g8h8h11h6, b
j10i9i10k10h10h9g9f10k9i11g11j11l9j9l11f8f12g10i12f9f7i8j7h7g6g8e10h8e8j8, w
j10i9h10h9j9j8i8k10k9i10i11h12j11j12g11h11l8m7i12l6g9h13g8g10m9j6o9k7m5h14h15j4j7k5n8i3, w
j10i9i10l10g10h10k7g11f12h9h12i11g9h7h8j12f11f10g12e12h13i14d9e10h14h15f13h11g13e11e13d13i13, b
j10i9j9j11j8i8i7i10j6j7h9k6h6g5h8g9h7h10h5, b
j10i9i10l10j9j8h10g10k9g12h12i11h11h13h9h8i8j11k8l7k10k7l11m12h7, b
j10i9i10j9h9k9k10h10m10l10j8l13k12l11l12n12j11g8l9m8i12h13j12h12m12, b
j10i9k9m7i7i11k7k5j7h7j8l10j9j11j6, b
j10i9h10i10i11k9j9j12j7j8k7i7l10i8i6h6g5h5h8h7h4e7g7l8m7m8k8l7l6n8m10l9i3j2j4k5g4g6i4f4k4, b
j10i9h10k9k10i10i12j9h9l9m9l7k8i7i8l10j8l8l11l6, w
j10i9h10j9k10i10l9k8l7h11g12h9g9j11g8i11i8g11f11k11, w
j10i9j9i10i8j7j11j12h7g6k10l11l10i12k12l9k8k11n10m10l8j8k7m9k9k6i11h12m7, b
j10i9i10j9k10h10k9k7j8l10k12k11j11l13g8h9i12l9h12j12i11g13l8, b
j10i9j8j9l9k8i10k9l10k10k11k6k7h9g9i8l11j7g10l5, w
j10i9k9j8h10k7i11h12j12k13m7l8g9f8j11j13i10k10g10f10g8g7h9k12f7, b
j10i9k9m7k7k8i7l8j7h7j8j9l10m11h6, b
j10i9h10j9k10i10h9k8l7h11g12i12i11k9i7l9m9g10j13g9n10k7o11p12m10l10m11m12m8m7o10p11o9o12l12k13p8, b
j10i9h10i10j9j8i8k10k9j11h13h12l9l13k12i12n9m9l8m7l11m10l10l12l7, b
j10i9h10j9k10i10h9k8h11h12i8i11j7k6m6h7k7i13i12g10l9j11l7m7l11l8l10m10n6l13k12j14g11l16k15m8n8m9m11j13k13j15j16j12, w
j10i9h10k9i10k10k8j9h9h7i8g10j8l8g8h8j11k12f7, b
j10i9i10k10k8l9j9l7j8j7j11j12h11g12g8h9i8h8l8m8i11k11k9h12m7, b
j10i9j8k9j9j7i8h7j11j12k8h8m8l8i10h11m6l7h9g8k10h10l9i12n7, b
j10i9j8j7j9j11i7k9i10g10k8h11m6l7i8l8k10l11l10h10m10, b
j10i9k9l8j8l10j9j11i11m8l9n8o8m9o7k11j12n10o11m10m7o10k10p10, w
j10i9k9i11h10k10i12h7j9j12j11j8l8l6m9k7m5i7j7i8i10i6i5g8f9h8f8k8, w
j10i9j8k9j7j9h9k6k8i6j6j5i8l8g8h8g10f11i10h10j11k12f7, b
j10i9i10l10j8l8l7j9h9l13g8j11e6f7h10g10h8h7i8f8k8, b
j10i9k9j8l8m7i11h12l6l7h10i10k7m9k8k10m8n8k11k6j11l11j12g9j13j14j9, b
j10i9k9m7h12i11k7h10g11i12i10j12k13g9f8j14k8k6k10k11l10m10i7j8e9f10g7h6h7j7j9l7i8l11g6, b
j10i9i10h10f12h9h12j9k9i11g9h7h8i8k10f5g6k7j8j7g10i7g7l7, w
j10i9j9j7i8j8k7k10j6k9h6k8i6g6l6k6i5h4i7i4l8m9j4k3k5l4m7n8i3, b
j10i9j9j8h10k10i11l8j12k13j11j13f8g9k11l11h11g11h12g13h13h14h9, b
j10i9h10i11h9i8i10g10l10k10j11k12g8f7j9j12h11h12g12f13k8, b
j10i9j9j8g11k7l6l7j7m7k6i8i11m6h11f11j11k11j12j13g9h10g12g10i10f13k8, b
j10i9k9h12l8m7j8m8l10m11h6i7l9l11l6l7j7j9m10k8k10i10n10, b
j10i9j8i7j9j7i10l7k7g10j11j12k10l10i8h7k8l8k9k11k6, b
j10i9j9j7j12j11h10k10i11g9i10k13g10f10h11k8h12g13h13h14h9, b
j10i9k9h12h10i11i8i10i13g13h9e12k6j7h8h7k8k7j8g8l8, b
j10i9j8j7i7k9g9g10i8h8j9h7k8l8i10l7h6h10h11g12g11j11i5i6l11f11g7j4f8e9j5g5l5k5l6e10h13e12e11d13c14h9, w
j10i9j9j8k7k8m8l8i8h10h7k10g6f5j11j7h5h6m10j5j13j12f7i4e8d9g7e7m9m7m11m12l11k12k11i11n11, b
j10i9j9j11j8k10i12i11h11i10k12j13i8m8j7j6g10h9f9e8g8h8h7e10g7g6i7f7k7, b
j10i9j9j8k7k8h8i8i7h10l8j6j7h7m7l7k9i11n6, b
j10i9j9i10j7j8i7g7j11g11h10i12i11j12k11l11l8k9k12h12f10f12g12k14g9h8k7l7f8e7i8f7d7g6i5j6g10h9e8f9i6i4d10e10d8d9c8b8g8, b
j10i9j9i10i11j7j11j12l11k11l8k9k10i8l9m8l10l12l7, b
j10i9h10j9h9i10i11h12h11g11h7h8f8g9f10i7f9f7g10i12e10d10g8d11i6, b
j10i9h10j9k9g9h9h12h7h8i7i10k7j7l8m7i5j6i6i4j5k4g8f9k5h5l5m5j8l10k8k6m8i8n8, b
j10i9j9i10i8i11j12j11k11i13i12h12k12k10m12l12k13g11j14h11f11h10f12h13h14h9, w
j10i9h10h9i10g10g9k10k9i11i8j13j11k12j8j9i7h6h8g8f10e11j6, b
j10i9j8i7j7j9l9i8i10i6i5g6h7g9h9j6h6h8f10k5, w
j10i9j8i7j7j9l9i10i8k8h11k6i11g9h9h12g10f11j11k11i12k10j13k14f9, b
j10i9h10h9j9g10j11j12j7j8f11i11i10g12k10l10h7i8k8l7l9i12m10n11i6, b
j10i9k9l8i7i11l10j8h10i10i12j11k12k8i8h11g11j9g12l7, w
j10i9h10j9i10g10h9h8l10k10j11g8i8k9k12l13l11g9g11l9m9g6g7j6i7i6h6k8j7k7k11k6, w
j10i9i10j9k10l10k9k11l8i11h10g10m9h9m7n6k7j6k8k6n10o11n8m8n9n11l9o9j7l7i6m10h5, b
j10i9k9m7k7i11i10k10m9h10g9l8j8l9l6n7m8o7p7j11l11h13i12h11g11h12h14h9, w
j10i9h10h9j9j8i8k10g9i11j11i10g8g5g6h6i7h8h7f5g7g10f7e7j7, b
j10i9k9m7h12i11i12j12k13k7i10h10j8f12l10i7k10m10k12k11j11l13h13g14l9, b
j10i9j8j9g9i7k9i11i8h8k8k5k10k11l8m8k6k7n6m7j7h9m10l10l9n11i6, b
j10i9k9l8l10j8i10k10l6n8j6k6k5m8k8p8o8h10g11n7l9n9n6l7o10j5, w
j10i9i10j9k10h10k9h12l10m10l8m7j8m11k8i8k11k12k7, b
j10i9k9l8j8i7i8l10h8g8j11j9h9g10l9h11i10m9k12l13k10m8k11k13k8, b
j10i9j9j7i8l11j13j12l8j8l6h7k7k9l7l5l10l9i10k8k10h10m10, b
j10i9h10i10i12i7i8j9k9h11g12h12h9j7l7h7g7f11l8m7l9l6l10l11m11n12k10j11n10m10k7m9k8k11k6, b
j10i9j9j11i8j8h10k10m8h13i12k9m11k11k8i10k12h11i11j12m9m10i13k7m5l7i7n7m7m6p9i14o9n9n8p10p8n10o7n6p6l10q5, b
j10i9j9j12i11j7k9h12g12m9m7l8l10i10m11j8k7n10n12o13p12i8k8k10g11g10h9h11k6k5h13o12e10f11i6o11o14f9e8i12j13k12o9l12, w
j10i9j9j12h10l10m9i10j8j7i7i8l5i12i11h9g10k12h12j11l13g8, w
j10i9j9j7j11j12i11h12l11k11k10m12h7i8l10m10l9l12i12h13m8, b
j10i9k9j8k7i11k8k6k11k10i6j7i8j9j5n6h7k4h10m6l6l5n7m4n3i2j3m5m3m7m8o5p4n5k5p5, w
j10i9h10k9h9h6i10k10g10f10j7i8g8j11f7e6h7g7i6j5f9e10h11h8i12j13e8, b
j10i9i10k10h10h9k9j9f10g10i8f11e12e9g13i11f9g11h11g9g8d11f8h8e11e10c8e8e6h13g12f12e13e14f7f6h7e5g7i7d7e7b9a10f5, b
j10i9k9j8l8m7h12i11l6i8i10h10g11h8g8h9h7g9f9j12k13f8, w
j10i9j8k9i8h9j9j7j11j12k8l8h8g8k10h7i10h10h11g12l7, b
j10i9h10i10j9j8i8j11k10h7l11m12k12h9m10j13l10n10n9o8l8l9k9m7k11k13k8, b
j10i9i10j9h10k10k9h7i8h9f9h8f10g10f8f7i11h12g9j12e7, b
j10i9i10l10h10g10k9i11k11h9j9k8j7j8i8h11k10h7i12j11l8k12l12m7l11m12g11m13l6l7m11m6o11n11n10k13m9p12k7, b
j10i9k9h12h10i11i8f10h9g10h7h8k10j9i10l10k12k11j11l13g8, b
j10i9j8j9l9h9g9g8j11e6f7k10i8h8k8h7h6i6j5f9e10e8h11f8d8f6e5c6d6d7g10b5, w
j10i9i10h10k7j9k10l9k9k8m10l10l8i11m7n6m9n10m8m11m6, b
j10i9k9i11h10i8i10g10i7l10j7h7h9j9g6j11l11h11g11j13i12g8h8f9e10f10f12i6j5j6g12h12e13d14f11d9h13i14e11e12g13h14f13d13i13, b
j10i9h10j9k10i10k8i11i12j11h9k11l11g11h11h8h12h13k12j12j13g10i14h15m10, b
j10i9k9h12h10i10i11m7g9f8f10h8j12k13j11j9j13j14h11g11l11k11k12m10i12g10i14h15l12m12l9k10l10l13l8, b
j10i9j9j11i10j8h10g10k8l7k10l10h11g12h7i8h9h8h12h13k9k11i11g13l8, b
j10i9k9m7i11h12h10j12l10k10i7j8g9f8j6h8k7g8i8i5k5h6g7i12k12e8d8f12g12h7h5e10f9h13j11h14h15e11g13e9e12e7, w
j10i9i10k10j9j11j8h11m8i12h13g10f9j13k14k8k11j7k9i6l9h6n9m9l8i11l7k6l10l11l6, b
j10i9k9m7j8j9l10i7i11h12m11n12k10i10n10m10k13l12k8k11k7k6l8m8m9o11j6, b
