game, winner
j10i9i10h10k7j9k10k9l9m10m8n7j8g9h9j11l8k8l7l10l6l5m5n4k6n9m6j6m7m9m4, b
j10i9j9i10j8j7j12j11i11i8h9i7i6m7h10g9h12k9h11h13h8, b
j10i9i10h10j8h9j9j7k8l7j11j12h11g12i8h8m8l8i11g11l11k11k10m12h7, b
j10i9j9j12h10j8i10k10h11g12g10f10k8l7h12h9h13h14j13i12g13i13i11f14k9, b
j10i9j8i8i10i7j7j9h9i5i6k10l11k12h5k8h7g8h6h8j6g6j5j4h3h4k6l6i4l7g2, b
j10i9j9j7j12j11k10i10i8l11k11h7k12k9k13k14l10i13n10m10n8m9i11h10l12i12m11j14o9, b
j10i9i10g10j9h10g12h11j8j11h12i11k11f11g11f8g9f9f10i12j13e8, w
j10i9h10k9j9j8l10k10i10k11k12k8k7h11j11h9j12j13l13m14l12m12l11l14l9, b
j10i9k9i11j8j9l10m11i8k8i10k10l11h9l8l9h6i7h10g9f9m8n7m10n11m9m12m7, w
j10i9h10k9j9i10j8j7i8j11h7g6h8k8h9h11h6, b
j10i9k9l8l10j8k8k10i11g11h10k7g13h12j12k13f8g9j11j13k11m9l11h11m11, b
j10i9k9i11i7g9h9i10i12g11h10h11j11g12g10f13e14j9, w
j10i9i10g10k10l10h9k12g8f7j8j11h8i8j9h11j6j7h6h7i7k5g5k9f4, b
j10i9i10g10h10h9j7g9f9k9j9j8i7l7k10l10h7g7i8l11g6, b
j10i9j8j9g9k9l9i6i7h8k8l8k10m10i12j11m8h6h10i10k12j12k6f6g6g7e5h7h5f8i5g8e8f9e10j5, w
j10i9h10i10i11g9h12k9g13f14h11h9j9j11k12e9f9i12h13h14i13j13g11j14f11e11f13e13f10f12e10g12c10d11d10b10g10, b
j10i9i10h10j9j11g11k10h11k8g12f13g13g10g14g15f11e11i14h13h14f14j14k14i15j16l12k13i13h12i16i17i12, b
j10i9k9i11h10k10i8i10h9h12j7k6g10f11h7h8i7g7j8h6j9j11j6, b
j10i9j8j9k9i7i8l8k8k5j6k7l10j7h7l7m7m9n10l6l5o10h8g8m11n12h10h9k10i10m10, b
j10i9i10l10g10h10f12k9j8h9j9j7h11k8g12f13i12h12j13k14f9, b
j10i9j9i10j8j11i8h9g8h8h7g6i6j5j7j6k10l11i7k7g7f7f9e10h6k9i5i4f8e9j4, b
j10i9j9j12j7j8k7l7h10l10k9k11i13m9n8m7i10g10h11g12h12h9i11g13l8, b
j10i9i10l10j9j12l7k8j8j7k10l9i6m10n11l11l12n9o8m9k11o9k9p9, w
j10i9i10l10g10h10j8g11j9j11j7j6i8h9k8h8h11g12l7, b
j10i9j9j12j7j8i8h9k7h7m12h10h8f12g11f9g9f10f11e10g10g8d11i6, w
j10i9k9h12i11g11i13m7g9h10f12f10e9k7j8g10e10j7l7h9h11i8f11k6, w
j10i9j9j8l6g11h10l8k8i10i6i11i12i7i8j11h11h9k12g8f7l11l10k11m11h6g5e9g9f8g7d8e8f10h12c7, w
j10i9j9j7j12j11k10h10l10m10k11m9i13h14k8k9l7m6i10h11l8l9i8l11j8h8m8, b
j10i9j8j9l9i8i6g6h7i10i11k8l7l8g8f9h11g9h9h12j5k4k6i4m8n9j11k10g11f11k11, b
j10i9j8i7i8j7m7l8h7g8f5g6l11g4j11j9g9l9k9l7l6k8m10i10h11m6, w
j10i9k9i11j8i8i10l10g10h10i7j11g9l11k11l9l12k10i12j9m12h7, w
j10i9h10i11i8i10j9j8i13l11k11j11k12l10h9h7k9k10l9h13j7g10k6l5n9m9k8m10i6h5k7k5l7m7m8o10j5, b
j10i9i10h10k7g11f12h9k9g9f9i11f8h11j11h12h13h8, w
j10i9j8k9k8j9l9i6m8l8m10n11k10n7l10i10n10, b
j10i9i10g10j9h10g12h11j11j12h12h9i11g13i12h7h8j7i8k7j8i7g7l7, w
j10i9h10i10i11g9h9h12h8h7j9j11j12k12i8k13j7g10j8j6g8f8k8, b
j10i9j9i10i8j7i11j11h9l11h7g6h8h6h10h11f8g9g8e8j8, b
j10i9j9j12h10h12i10k10k8h11f10g10i12j8m6l7l6k6h13j11m8f9i11m9l8i13n8o8m7k9o9p10k5, b
j10i9i10k10k8l9j9l7j8j7j11j12h11g12g8h9i8h8l8m8i11k11k9h12m7, b
j10i9j9j8h10k10k8m6h11i10h9h12j11i8i7i12i11g11j12j13k13l14g9, b
j10i9j8k9j9j11i10k8k7l10j7j6h7i7g10h10i8g6h9f11k6, b
j10i9k9j8l6i11k7k8i8l8i10m8n8h10l10g11f12g9f8j12k13h9f9h11j11h12h13h8, w
j10i9j8k9j9j11k8j7i8h8m8l8k10l11i10h11h10g10l10, b
j10i9i10k10j11h9j7l9k9j9l11i11h10h7g10f10i8h8g9g11g7h5h6f8g6g8f9d8e8e9h12c7, w
j10i9j9i10j8j11i7j6h6k9g8i11i12k11l11k12k10l13m14h9, w
j10i9i10k10j9j8k7h10k8h11l7m6m7n7j7i7k5k6l6j4l8l9k9i11n6, b
j10i9h10j9k10i10h9h11g12i12i11k9l9l7k8j12g10j7f11e12e10d9f10d10f8f9g9e7g11g13g8, b
j10i9h10i10i8k8h9i11j7k6f11g10h7h8j9j8k10l11g6, b
j10i9i10g10k10l10h9j11h11g12h10h12g8g11g13j12i12i13f10k11h14m9, w
j10i9h10h9g9k9j9j12g10i10j11j8i7g8i12i8h8j6f10e11e10d10f8e7h11j13h13g14f11f9g12i14d9, b
j10i9j9j7i8g6k10l11i10l10g10h10j11j12g8h9h11g12i12f9h13g14l9, b
j10i9i10j9h10g10h9g8h11h12h8h7g12i6f9j5k4g6i8g7g9g4g5j7j6i7f7k7, w
j10i9j8j7i7h6j6g9l4k5k9j9l10m11l8i11n6m7k7m9i5h4m5k3l6n4k6m6l7l9l5, b
j10i9i10k10k9i11h10f10h11h9f13g12j9h12f12j7l7k8f14f15j12j11l9g11i13g10i8g13g14g9, w
j10i9h10j9k10i10h9i8i7k8h11h8j8i11i12h13k9h6e8h7f9g10l7h5h4g6f5i6j7f6e6j6, w
j10i9k9m7i11h12g11g9h11j11f11e11f10f12g13f9h9i12g12g14h13e10f13i10e13d13i13, b
j10i9h10j9i10g10h9k10h12h11i11g13l8k9k12j11j12g9i12g12l12, b
j10i9j9j11i10l7l10k10l9l11h11g12i12k11m11g10k9j8g11l8f11e11n9m9k7k14m12n10k12n12o11m13l12j12k8n11n13i11l14h14k13i13f12g15, w
j10i9h10i10j9j11i12i7i8h7g8h8f7j7k7f10g9g7h5f6e5g6e6d5e7f8e8e9e4, b
j10i9j9j11i10k10h10h13i12g12h11g10k8l7f11i14g11e11j13f12k14l15j15e12d12g13d10e13e14f13d13i13, w
j10i9k9l8l10i11i10k10m11n12j8i7j11j9l11l13h9g8o11h10n11k11p11, b
j10i9i10k10k8l9j11j9k9h9h10l11m12l8l10m11g9g10i8k11n11k12k14l13i14j13i11j12f8e7h12g13i13i12j14l14k15l16g11, b
j10i9i10h10k7j9k9h12m7l8l7j7n7o7k10k8m10l10m8l9m9m11m6, b
j10i9j9j7j11j12h10g10i8l11h7g6h9h8h11i10h12h13i11g13g11f11k11, b
j10i9k9i11j8i8i10l10j9j7j11j12h9g8k12l13h10g10h11g12h12h13h8, b
j10i9k9h12h10i11i7i10i12j8h11f9k7j7j13k14k10k8j11j12h13g14l9, b
j10i9k9m7k7m9m8i7k8k6k10k11l9j11m10j7l10i10n10, b
j10i9j8k9k8h8i8l8j9j7j11j12k10l11i10l10h11g12l7, b
j10i9j9j7i8h7j11j12i7i6m12j5k4f9g8j6j4l6k6k8l9h5g4h4h6i5g5k7l8g3, w
j10i9h10i11j9i8i10g10k10l10j11j8j12j13i12h13k12h12l13m14h9, b
j10i9k9i11k7k11i7l10j7h7m7l7l8n6i5j6i6i4k8l9k6k10k5, b
j10i9k9i11j8j9m11l10k11i10i12k8h11l7m6i7i8j7k7l9l8m10n11i6, w
j10i9i10k10k9l8h10f10l9m9o11k7j6j8h8k8m8l6m5k5k6h7j5l7m7m6n5j4j7i8j9l5l4k3n6i3h2j3h3k4n7i2, w
j10i9h10k9j9j8i7k10k11j11k8l9i12l10i10l7l8m8n7m11n12n9k6m9o9m10m12m7, w
j10i9i10j9k10h10h9k9l10m10l9j11l7l8l11l13m8k6o6n7k7j7l5n6m7m6n8l6j6m12m9k11p9n5p6o7n9o9o10p11q8p8r7n11s6, b
j10i9k9i11h10i10i8j9k8j8k7k6j7k11m7l7l8n6m9n10m10l9m8m11m6, b
j10i9j9j7i10h10k8l7k7k6h11g12m8i8h9j11l8n8m9j6m7k9m10m11m6, b
j10i9h10i10j9i11i8j11h9h7j7g10h11h12l5k6i12k4j5j4k5m5h5i5k8i6j8j6h8g8l8, b
j10i9h10i11i10g10l10k10h11j9k9h9i8f9g9j8j6f8h8i7h6f10f11i6h7f5f7e10c10i5i4h5g5d11c12d7g4e8c6d8c8e9e7g11h12c7, w
j10i9i10g10l10k10j8i7i8k9k8l8j9j7h11g12l7, b
j10i9k9m7j8i11j7j9i8i10k6l5k8h8k7k10k5, b
j10i9k9m7h12i11i12k12j12j11h9k11l11g11h11h10f12g12k7l13m14g10g9k10k14g13g14l14j13l15l16f10e10f9j16h13k16i16m16n16m15m17k17j18k15k18k13, b
j10i9k9h12h10i10i12m7i11i7j12g9k13l14j11j9j13j14h11k14g11f11k11, b
j10i9i10l10g10h10k7f12g11g12h12k9f10i13h9k12k11e12g8f7d8e9j7i8g9g7i7h8l7h7m7, b
j10i9h10k9i10g10g9l10j8j9l9i11k10m8k8j11h8i8j7m10j6i7i6h5j5j4h7k4h9h11h6, b
j10i9i10l10j8j12g10h10g9g7j9j7g12g11h11f13k8, b
j10i9j8i7j7j9k9i11i10h9h10k10j6i8l11h7g6i6i5f9g9g8e10j5, w
j10i9i10k10h10g10j9g12j7j8k8l7g13l9h13h12i12m8n7n9o10j5k6m9o9l8l6l10l11m11k9m10m12m7, w
j10i9k9h12j8i7i11i8i6j9k10k12m7l8k8k7m10l10m8m9l9j7j11i12n7, b
j10i9h10k9h9j9h7h8g7i7k10i10i8l9m9l7k8l10l8j8m11h6, w
j10i9j8i8j9j11j6j7i7i10h9i11i12h8m11h11g11l11k11g12h6k9f6g6g5f4h4e7j2i3i5g3h5f5h3h7h2, b
j10i9h10i10i11k9j9j12h12h9i8g9j8j7e9k8k11l11g13f14g11f10g12g14f12e12h14i15h11h13j11, b
j10i9h10i11i10k10j9g10j11j8j12j13h9k12h11h8g12f13k8, b
j10i9h10k9j9i10j11j8i7i12i11j12k7h12g12k12l12k11k10h7g11l11g10g9m10h11g13g14i13j13n10l10m9l8m11o9m12m13m8, b
j10i9j9j7i10g10k8l7h11g12k10l10i8l11h7g6j11j12h9h8k12l13g8, b
j10i9j8j7m7i7i10k9l7h7g7i8j9k8k6i6i5l9m10h5, w
j10i9i10k10k8j9i8h10k7l9k9l8l7j11i12j8k6k5j7m7h9g10l5, b
j10i9j8i8i11j9k10i10g9k8l7i6i7l9k9j7m10h5, w
j10i9i10h10k7j9m9h9g9h7h8j6i8j8i7k9l9g11f12e11l10k10l7l8o7n8m7j7n7, b
j10i9h10i10i12h9j11i8i7j9g9j7g10l9k9k8m10h11g12l7, w
j10i9i10j9h10k10h9k9g10f10h11h12h7h8g8f7f9e10i12j13e8, b
j10i9k9i11i7k7h10l10i10g10h11l8j9k8g12f13h9h8h12h13j12i12j11j13j8, b
j10i9j9j11i8l11k11h7j7j8g10h9h10i10k12g9k9k10i12h12f9h11f10l9l10i11f11f8e10d10f13f12j12i13l12m12n8m9m13n14d11c12e12g14e11e13c11b11g11, b
j10i9j8i8j7j9i6i10i11k8l7h11g12k9h9k10h7k11k12k7, w
j10i9j8i8i11j7k9l8j9l5k6i7i6l7k7l6l9l4, w
j10i9i10k10h10j9g9g10h9k9i11f8h12h11j12k13k12i12j11l13g8, b
j10i9j8k9k8l8j6i6l9i8i7j7i10j9h9g8h7h8g7e8f8f7e9d10h6i5h5f4h4h3d9k10k12l11m12l12l13j11m11m9m13m14k13n13k14k15n11j15o10, b
j10i9h10i10j9i11i12i7i8j8j11k10h7j12g6f5h6e6h9h8g10j7e12f11f9h11i6g8j6f6k6, b
j10i9i10j9l9k10h7f9h10g10h9h8k12j11h13l11m12h11i12i11k11e8d7g11f11g8g9f8d8i8, w
j10i9h10k9h9i10i8k6h11h8h12h13i11f11g13f14j11k11j12k13j13j14j9, b
j10i9h10i10i7k9g9i11i12j11k12j9l9h11k11g12f13k8, w
j10i9j8i7i8l8j9j11j6j7h7g6k10l11h8g8h10i10h9h11h6, b
j10i9h10k9g9j12i10k10g10f10g8g11g6g7f8e7i8h8h9j7j11k12f7, b
j10i9h10i11j9j12j11j8i10g10k10l10h7i8h9k12h8h11h6, b
j10i9j9j8l6i8k8i6i7i10j11g11h10i11i12j13l9k10n11m10l7l8m6n5k6n6k7j7k5k9k4, b
j10i9j9j8l6l8i8k8k10l11h10i10m8l9l10n10m10i11h7g6h9h8k6j7i6j6j5k4l7n9i4, b
j10i9h10i11i10g10h9j11g11h11k11i12j13e8f9h13k10l10k12k9k13k14m13l13l12n14m10l11m11m12j14i15n10, b
j10i9j8k9l9k8j9j7k10j11l10m10l11m12l12l13l8, b
j10i9j9j12j7j8i8k7h10g10k6l5m5g6g9m12l11k10k12o8n9m10m8l7l6m6n7m11m13o4n5l10k9n10o10m9k11l8o11j6, w
j10i9j8j9l9k8k9l7i10l10l8i11m7n6m6n9h10g10h9m9n8h7o9p10m8j11o8p8o6n7o7o10o5, b
j10i9j8j9k9i11i8k8f8f9g9m11h6i7g7i5g8h8g10g11g6, b
j10i9k9i11i10l10j11h10h9k12j8j9f8j12k13m12l12m9k11l11k10m10m11j13i14n9, w
j10i9i10h10k7j8l10f12g11k10k9i11j11l8j12j13k12l13g8h9h12i12i13j14k11h14m9, b
j10i9j9j8i8g6k10l11j11k7l6g11h10i10j12j13l9m8i12h13k12l12k13k11i11l14g9, b
j10i9j9i10j11j8j12j13i12f12k10l9h13g14k12h12m12l12l11n13i8, b
j10i9k9l8j8i7j7j9i11g9j6l10i8l5h9g10g13h12g8h8e11l11j5j4f7e6j11i10h11g11f12h14c9d10i6h7k6l6g6h6h5g4e8d9i4, b
j10i9j8j9g9k9l9i10l7i12i11k8g12i7k6i8i6k10l11k11k12k7, w
j10i9h10h9j9j7i10g10i8k10j12j11i11g9k13l14l8k9k8j8h11g12l7, b
j10i9i10g10h10h9j7g9j9j8l10k10l7k8l8l9m7k9k7i7n7, b
j10i9h10i10j9i11i12i8i7j12j8j7l5g5g10h11l10k9f11g12k10l11k11j11g8h9m10n10g9g7f10h8e10d10f9f12d11c12h7, b
j10i9i10k10j9k8j7j8k7i7i8j11m8k9h6m11l10k11k12l11i11n11, w
j10i9i10h10j8j12l10k9k10m10j9j7k8l7i8l11h8g8l8, b
j10i9j8j9g9l9k9i7i11h12l8m7h10f8j12k13i10g10k10l10k8k11i8h8m8, b
j10i9h10i10j9j12i12j7h9h8i11m7h12g13h11h13k9l8f11g11g10j13e12d13i8, b
j10i9i10j9h9h10k9h12j8k12l10m11k10m10h6i7l8m7g8f7m8l9k8i8n8, b
j10i9k9h12l8m7j8i8i10l10j7j9h10g10h9i7i5k10l11k12h7h8g8f7j5i6j6j4k7m9h4, b
j10i9k9h12m7l8l6n8m9k8m8m6m10m11l9n9k10l10j11i12n7, b
j10i9k9i11j8j9l10i7i10k10h9f7h7i8l11i6i5h6m11n12j11k12k11n11l12l13l8l9j12i13j14j13k13i15n10, b
j10i9k9i11h10i7i10g10k10l10k12k11j11l13h9g8h13i12h11h12j9g12j12j13j8, b
j10i9k9i11h10i8i10g10j7j8k10l10k8k7k12k11l9i6j11m8l13m14h9, b
j10i9h10i10i7i12i11j12g9e7h8j6f10e11h12k9h11h9g11i13j11f11k11, b
j10i9k9m7i7k7h10l8j8l10l7m9n10i5j6n8k11m8m6o8k8p8, w
j10i9h10i10i11k9j9j12i8j11h12h13g8k12l13k10i12k11k13k8, w
j10i9h10j9k10i10k9i11i12j11h11h9k12k11k8i8i7g8f7l11m11g10j7g9f9g11g12g7, w
j10i9j8j9k9i7i11h12g9i8i6k10h7g8f8h10m7l8l11h11h9h13h14i12j11g12i10f12e12j12, w
j10i9j9j11i10h11g10h10g11g9h12i11f8l11k11j12k13j14f10e9j13k12l13m13h9f11h13i13m12m10f9n11f7f6g8e6i8h8h7i6g6k10f5, b
j10i9j8j9i8k8i10h10k9l10h12i11l8j12k13i13k11g9f8k12h9l12m12f11g8h8f7j11e6, b
j10i9i10h10g11h9k9h12h11g12j12j11f11e11k10f12e12j9l10m10k11k8i13h14m9, b
j10i9h10j9h9h8i8g10i10l10l13g8k9h12g9j12f8e7k12j11e9l8g7h6l11f9j13i14i12i6h7j6k6m9k11k7n10i5, w
j10i9j9j8l6i10i6i8i11g8h8h9j11e6f7g10j7g11g9h10f12k7, w
j10i9k9h12i11g11i13h10f12h13h11h14j8i12l8m7k8m8j9j7i10g12l7, b
j10i9i10g10l10k10h9g8h7h8g7f8i8f7g6f5f6e8d8e6d7d5c4e5e7c5b5g5, w
j10i9h10j9k9h9g9i11k10i10i12i8i7f11g10h11g11g12f13k8, w
j10i9j8j9i8h9k9l8l10m11h8g8i7h6j6k5i5g9f9g6g7e6f7f6d6i6, w
j10i9k9i11i10l10h10g10k11l12k12k10j11l13l11j13h9g8m11n11j9j8h11h8g12f13k8, b
j10i9h10i11i10k10j9g10j11j12j7j8h9g8h11k8h12h13h8, b
j10i9i10h10j8k9h9j11j9j6k10l10k8l7i8h7h8g8l8, b
j10i9j8j7k9m7i7h6h12i11i12f12l10m11j12k12k10m10j11j9h13g14l9, b
j10i9h10i10j9j11i12i11h11i8i7j7h9h8h12h13j8e8f9g8f8g10h6k9f4g5f12g12f6f7g6e6j6i6e9f10g7d10i5, b
j10i9i10h10j8k9j9j7j12j11k10m10k8h11i8l11h8g8l8, b
j10i9j8j7i8j9h9k9l9k8h11l7m6k7k6i7h7m7, w
j10i9j9j8l6h10g11i8i11l8k8h11k9i6i7h7h12g13m6l7k6n6k7k10k5, b
j10i9i10j9k10l10k9h10k12k11j11l13g8h9i12l9h12i11j12g12l12, b
j10i9k9m7i11h12j8m11h6i7i8m8k8h8k6k7j7l5j9j11j6, b
j10i9i10k10k9m7h10f10h9h12j11k12f7g8h7h8j8j9i7l10g7e7j7, b
j10i9j8i7j7j9h9l9i10g10g8f7j11k12i8h8l10k10k9n12h12i11m8j12g9m12l12l11n13k13l14j13m10i14h15l13i13k14k11j15i16n11, w
j10i9i10h10f12j9k10l9k9k7j8l10i11h12k11k12l8m7h11j11i12f9j13k14l13i13g11k13f11e11i7k15k16j14l16l12i15n10m11n12m12l14m13i14h14m14, w
j10i9j8i7j7j9i10k9h9g10k10l10l9j11j6k8k6m6l5i8j5j4n3m4i6h6k4h7k5k3i5h5m5, b
j10i9j8j7i8l8l10m10j9h7j11j12g8h8k10i10l11m12m11k9k11i11n11, b
j10i9j9j8i8h10g11l6k7l11j13j12h7g6j7i7k6h9l5m4k4k5m6n7j3i2k8l7i6h5j5g8l3, b
j10i9j9j8h10i10i12i7i8j11l11k10l13l10k9l9h12i11k12j12h11h13j13k14i14h15m10, b
j10i9j8j9l9k9g9i6i8k8i10l10g10h10g8g7h9j7j11k12f7, b
j10i9h10i11j9i10i8j8i13l11j11g6j13j12h13k13g13f13i12k10h11h12k14l15g10, b
j10i9j9j12i11k9h12j8h10k10k11h11j11l10m11l11k8l7l13k7i7l6m5l8l9l5l4n7m7m6o8j6i5k6i6n6, w
j10i9j8j9l9i8i7l11k10l10k9k11g5h6m7l8k7n7k8k6j7l7m10n11i6, b
j10i9i10g10h9l10k12j11h11j9k10h10k11k13l12k9j8j12i11l9m9g8g12g11m13n14l14f12e13l8l7n12l15l13f13e14h13g13i14f11j15k16j13l11i12k14i13, b
j10i9k9m7h12i11i10l10h10g10l7m9h11h9j9k8g12f13j12j11i12f12k12, b
j10i9k9m7h12i11i10l10g10h10k7j8k8k10f12k5g12i12h11j9e12d12f13e14f11f14d13c14h9, b
j10i9j8i8i10g10j9j11j7j6l7k8l10k10i7k9k7h7m7, b
j10i9j8j9k9h6l10m11l8i11m7n6l7l9o7n7n8m9m8k8o8p8o9p10o10o11o6, b
j10i9i10j9k10h10h9m10l9j11m8o6k7k8l6o3l7l8k6n9j7m7i8g10l5, b
j10i9h10j9h9h7k9h12i8g10l8m7k8j8k6k7j7l5k10m10i10l10k12k11j11l13g8, b
j10i9j8i8i11i10k9h12i6j11j9k12h9m7j6j7h6i7g6f6k6, b
j10i9j8i8j9j7i10g10h9j11l10k10k9m11h6i7l7k8l8i11l9l11l6, b
j10i9h10h9k9j9i10g10k10l10l8i11k7k8m7n6m9n10i5j6j7l7m6m8n9g9f9g11g8f11e12h11e11j11, w
j10i9h10i10i11l8h12g13h11h9h13h14j11g11j12g9j13j14j9, b
j10i9k9j8h10l8k8k10i10j9h9i8h7h8k7f8g8f7j11k12k5k6f10g10i6j5j7l9i7g7l7, b
j10i9i10l10j8j9k9k10l8m7m8k8i8o10h9m10n10n11l9m12p9l11n13m11o11m13m14m9, w
j10i9h10k9j9j8h6h8i10g10k10l10m11k8i8l11k6j7l9j6j11i12m8n7h7g6j13j12g8h9j5i6l7n9i4, b
j10i9j9j12i11l8j7j8k8l7l6h10g11l9h11f11k11j11g12i10g13h12g14g15g10, b
j10i9k9j8i11h12k7h10k10k8l8m7m9j6n10o11m10l10l9n9m11m12k13l12j11k11i12h13m8, b
j10i9i10j9h9k9k10h10l9j11g11g9i11g8l6g7g6i6h7i8l8l7i5k8k7j6h8j8j5h5k5n5m6o6m5l5m7m8n8o9j4, b
j10i9j8i8i11j9l11i7i6h7g6j7k7h9k9g10f11k6, w
j10i9j9j12h10h12j8j7g12i10i12i8i7h9g10l10h6g5f9h11f10g9e10d10f11f8h13i14d9, b
j10i9k9m7h12i11i10k10j8i7j9j11h11g12k8l7j7j6l9m10i6h5m9n9h9h10i8l8g10f11k6, b
j10i9k9h12m7l8l10k10l6j8m8k7n8o9m9k11m10m11m6, b
j10i9j9j8h10i10i11f8j12k13j11j13l11k11l8k9k10i8l9i12l10l12l7, b
j10i9i10k10j11j8g8h9g11k7l6k9k8j9g9l9, w
j10i9k9m7h12i11k7i12i10k10h10g10j11h9f9j7i8h11j13j12i13g11k12l13g13h13l11i14f11f14m10n9k8g8g9g14h14f12k5k6l7f15f13e16, w
j10i9j9j11i10l7l10k10k8l9m8l8i12g12l6j6i11g13i14i13m9g11g10g15g14h14j12f12i15h10e13j8, w
j10i9j8j7i8k8k9l9i6l8l10i7i10k10k7n7m8m10n11m11j11k12m12f7k14l13j12j9j13j14k11m9h11i12i11g11l11, b
j10i9j9i10j7j8i8g10h10g6k6l5j13l6l11k10k12i14n9m10j12j11i11g9h12i12g13f14k9, b
j10i9j8k9i8h8k8j9h9m8l9j7g7l7m10k7m7n11i7i5n9o8m9n8p8m11o9p9o11n10n12l11l14m13l12l13k13m12o10j11k11m14m15k12n15i10, w
j10i9j8j7k9i11m7l8m11l10i10g10h9g8l11g9g11g7g6h10j12f8e7h8e8i7f10h7f7k7, w
j10i9j8j9h9i10i7i11i12k9l9k8l7h11g12k11j11k10k12k7, w
j10i9h10i10i8i11j9j8i12h7l11h9k12j11k10m12m10n9l10n10j13i14k11k13j12i13h12g12l12, b
j10i9j8j9l9h9g9i8k10i10i11i7i6j7g10l7k7k8h11m6, w
j10i9j8i7i8j7k8h8k7k5j6l8k10k9j9h7i10h11h10g10l10, b
j10i9j8i7i8l8j9j7j11j12g8h8i10h9k10l10l11m12h7, b
j10i9j8j9g9i10i8k8l7g12h11h9k9i11h8i7i12g10f10k12j11d12g8f8k10h13m8l9m10f11e10e12d13f12c12h12, w
j10i9j8i8j7j9i6i10i11k8h11m6l7k9l9k10k7l11m12h7, w
j10i9k9l8l10k10m11j8h10m8k8i10l9i6n12o13n9m9n11n10m10o12j7, b
j10i9j9i10j8j11j6j7i8k8l11k10l9k7k9l10h7g8h9g6n9m9h8h6h10h11i11l8g9i7j12k13f8, b
j10i9k9h12j8i11j9j11j7j6i7h6l10m11l7k7i10k8k10h10m10, b
j10i9i10j9k10l10g10h10k9l8g11g9l9m8h9k12j7i8k8i6k7k11k6, b
j10i9h10j9k9i11k10i10i8k12h11h12i12j11l13h9g8k8f9g10j13k14h8f8m6i6i13k13k15m10l9l11n9m11k11l12n10m12n12m13m14m9, w
j10i9i10g10h10h9g9j7i8l10j9j12k8h11m6l7f8e7k10h7l11m12l8k9j8h8m8, b
j10i9i10h10k7f12g11k9l10h9j9h7h8k10l7k8j7j8m7i7n7, b
j10i9j9j8h10k10j11i10i11j12h11k11h12h13g13f14k9, b
j10i9i10g10h10j9l10k10l9h9g9i8h7f11e12j7, w
j10i9j9j7j12j11i8k8h7g6l11k10l9i6l8l10h6k9k7k12k11i5m11h5g4i4j3i3i7i2, w
j10i9h10i11i10g10h9j11h11h12h7h8k10l10j9k8i8l11g6, b
j10i9j8j7i8h8j9j11k10l11m10l10l8k8m7k9k11k7i7i6h5h7h10i10g8l13k12l12l14l9, w
j10i9i10g10h10g9j9g8g11g6g7h9k10l10j11j12h11i11g12f13k8, b
j10i9j8i8j7j9k9i6i7l10l8i11h6g5h7k7m7n6h8h5g7f7h9h10k5j6j4l6i5f8k3, b
j10i9h10i11i8j9h9g10h12h11g12g11f11i12f9j13k14i13i10j11k11i14i15g14h13h14f14g15f16g16h15g17g18g13, w
j10i9h10h9g9j9i11j12k9h12k12k10i10i12f10g10i8f12g12j13h11j14j15i13k15h13g13j11g14l9, w
j10i9h10i11j9i10i12j12j8j7h9h8i7l10k11l12k12l11l9k10h6g5g7l14l13i5k14k13m15j13j14n11j15i16n15m14k15l15h12i13h13h11g14f15i14h14g12k16f11, b
j10i9h10i10i12i11j11l9j13j12h11k14h13g14h12h14h9, b
j10i9i10l10k9i11k11l12l11k13j12m11n10h10k10k8j9m12j11j13j8, b
j10i9j8j9k9l10h12i11i7l8l7g5k7j7i10h10k6k8j5i4h5l9m10l11l12g9j12h9f9f8e7i8k10g10f11h8h7g8e8g11g12g7, w
j10i9k9i11h10i10i12i8i7j8l8g8h8h9f7j11k12g9f9g10f11g11g12g7, w
j10i9j9j8g11k7l6l7h7m7j7k10i8n7o7k8k9m8l9l8n8m9j6m10m11m6, w
j10i9i10h10f12j8k7k9l10h9j9h11h8k10j11h12h13k11k12j12f9f11i7g11e11g10e12g9g8i11k13f8, w
j10i9i10g10j9g12k10l10k8l7j8j7i8l8l11m12h7, b
j10i9k9l8k7l10k8k6l7m6k11k10j9j7h11i10j11i11j12j13j8, b
j10i9j8k9j9j7k10i8j11j12i10l10g10h10g8h9h11k8g11i11g12f13g9, b
j10i9j8j7i8j9h9l8k8h8l10i7k7k10k9l6f7j6g9k6m6l4k5l5l7m4n3l3l2i6h6k4j4j5h7m2, w
j10i9j8i7j7j9l9i8i6k8i10k10l11h9g9l7g10h7g6k9k7h6h8g7k12j4i5h5h10f10j12i11l12l10i12h12m12, b
j10i9k9j8l6m7g11l8j6n6p4i11i8k6i10h10g9k8g10g8g12g13h11f13f9e8i12j13h9f11e9d9h12j12f10i13d8, b
j10i9k9m7i11h12j8l10m9l9j7j9l7h9l11h10h11f9g9k11g11f11g8g10e12f10e10f12f13f8, w
j10i9j9j7j12j11h10i11i10g10k8h11k11l10k10k9l7m6j8i8f11k6h9i12f9l5m4k4n7j3i2j13k14k5k3j5j6i5h5m5, w
j10i9h10j9k9h9g9i11i10g10i8k10f8f11h8g8d6e7i7f10j6k5j8h6l8k8l10m11n6m7l7l9j7k7k6j5l6m6l5l4m4, b
