game, winner
j10i9j8j9h9i8i7k9m9i10l7i11i12h11g12k11j11k10k8l11m12h7, w
j10i9i10h10j8j12k9i11k13m11j9j7k8l7l8m8i8h8k10k7l11m12h7, b
j10i9k9j8k7h10h12i11f12g9f8j12k13h9f9h8h7i8i10k8g8l8, w
j10i9i10j9l9h10l6k9k10l10j8j11k7h7h9i8i6n4k6j6k5k4i3j4i4i5j7k8l7m7j5m8h3, b
j10i9k9i11k7i10i8h9l8k8m7n6l7j7o7n7m9j6l9l10n9j9o9, b
j10i9j9j8h10i8h8i11i10g10h11k8h9h12h7, b
j10i9j8i8j7j9h7i6i7g7l7k7k9l10h6g5h8h9i11h12h5h4g6j6i5f6i3e7d8f7f9d7c7f4f5e4g4e6g8e5e8e3, w
j10i9i10g10l10k10l9k9l11l8j9k11k12l13j11j8j13j12i14h15m10, b
j10i9j8k9j9j7i8k8h7g6i6k10k7j5k11j11l9j6j4m5i7g5i4i5h5h4g3g7g8h6k5f9m7l6h8f8e9f6e7f7f10f5, w
j10i9h10j9h9h7i8g10h12h11i12i10k8g13g12j12k9l8f12e12j7k6l9m10k10k11j11h13m8, b
j10i9i10k10j9h10j8j11m8k8k9j7i7l10i11l8l9m9j6i13k11h12h8k5h6g5i6g6k6l6i4i5j5l7h7g8h5h9h4, b
j10i9i10g10l10k10j8i7k9m7m11n12i11h12j11j9l11k11l13l12k12m14h9, b
j10i9i10k10j11h10j9j8k7g11f12j12g12h11h9g8f11e12e10h13f10f9f13f14d9c8k12l13d10c10d12d11e11c9c13b14g9, b
j10i9h10j9k9i11k10i10i12i7i8h11g12k11j11l9h13g14j12h12k8i14k7k6h8j8h9f11h6h7j13j14h14g11e11i13k15f10, w
j10i9j8k9i8j9l9k8l7h9g9k6k7h8n7m7l10l8k10i10m8j11o6, b
j10i9j9j8k7k8m8i7i8h10k9h7m7l8m9m6l9n9n7k10l7j7o7, b
j10i9k9m7k7m9m8k8i7j8i11h12h8j6j7h7f10g11h10g9k10i10j11l9k11l11k13k12j12l14j13j14j9, b
j10i9h10h9j9j7g10i10g8g9i12i8i7j11f9h11i6h7k12i11g11f10l11k6l5i4n9m10l12j12l10l13k9l9j8m11h6, b
j10i9j9j11k10h10j8l11i10m10j6j7k8h11m6l7l8m8k7i5k9k11k6, b
j10i9h10i11i10k10h9g10j11k12f7g8j9j8h11h8g12f13k8, b
j10i9j8i8i11j9l11i7i6h7g6j7k7h9g9g10f11k6, w
j10i9j8i8i10j7k10l10j9l7j11j12g10h10g8h9h11g12i12l9j13k14f9, b
j10i9i10h10j9h11j8j7h9j11k10k11i11h12l10m10k9i7l8m7i8k8l11m12h7, b
j10i9j8j9i8h9k9l8g8h8l10m11h6i7g9h10h11g7f6g11f7j6g6e6f5f4h7e4f9f8e10d11i6, b
j10i9h10j9k10i10h9h11g12i12i11k9h6i6h7h8i7k8l7l9m9j7m10h5, w
j10i9i10g10j9h11k10l10j11j8j13j12l11m12k12h9i14h15m10, b
j10i9i10l10j8g10l8j9k9m7h9m8h12i11g8j11k10m9m6k11m11j12i13n8, w
j10i9j9j7i10g10i8k10g12h11j8i12j13h8m8f9e8j11h13i11k11f11g11f10f12f8f7g9e11h10j12e7, w
j10i9i10h10g11i11f8g9j12j9h9k10j11g8k12l13j14j13h12i13i12g12l12, b
j10i9h10h9g10i10j9j11g8g9f9i11i8h7h8j8e8f8h11i12d7, b
j10i9j9j7j12j11i10l7h10k10g10f10h11g12i11g9h12h9g13f14k9, b
j10i9h10k9h9j9h7h8g7k7f7i7i10k10g8j11e6, b
j10i9j8j9h9k9i10h10m9k10k11l11m12j12k12j11h7i11g9k13l14m11l10h13i12j13i13j14j15l12i15n10, w
j10i9h10i10i12i11i7j11h9h8g11l11k11k8h11j8i8g10h12h13j12g12i13j14h14g15l10, b
j10i9j8j7m7i7i10k7h7k9k10l10g10h10j9i8j11j12g8h9i12l9f9h11e10d11i6, b
j10i9j8i8i10j9k10l10g10h10h9g8l13k9o13l9m9l7l8i5k7n10n13m13g11i6i7h7j5g6f5f9e10h6j6f6e6f8g7h8e8h4e7h5, w
j10i9h10j9i10k10g9h9l9f10f8e7j12i11m12k12k11g6l10m9l8l7k8m10l11l12h14i13m11n11j8k9i8h8m8, b
j10i9k9i11i7i10i12k7j8l10g5h6j9j7m7l8i5l9l7l12l11n10m9m10k8o10k10p10, w
j10i9j9j7j8j11k8i10i7m8i8h8k9l10k10k11l11m12h7, b
j10i9i10j9k10l10l9k9g9g10i12j11m11k11j12h11i11h10i13i14h12k12g13f14f12g12h14i15e11d10f10d12g11j14e9, b
j10i9j8k9j9j11k10i8j7j6i7g7l7k7i10k8h10g10l10, b
j10i9i10h10f12h12h9j11h11j9k9k10i12j8k7h7i8g10f10f7i7g9j7m7k6l5f13f11g12e14k5k8k3k4j6l4i5l8i6i4h6g6l6, b
j10i9j9j11k10j8i10h10k7k8h7i8h8m10j7i7h6h5l11i5i6g6l8g11f12f5g5f7e8i4j3f8f6i11h11g9j12e7, w
j10i9h10i10i12i8i7j7j8l5k6j9k9h6l10m11l8i11n6m7k8k7m8n8l7l9n9o10j5, b
j10i9j9j12j7j8i8h10g11h7g9g10h9i11i10j11g12h11i12h12h13k7l6e10j15i14l11l14k13f9g8f10d10f7f8e8d7g7e7g13k10m12m10l10k12k11n9j13o8, b
j10i9j8k9l9j9i8h8g9g7j7k6j4j5i6k8k7l7i10m8n9i4, w
j10i9k9l8l10i11m11j8i8n12k10m10h10i10k11k8l11n11j9m12h7, b
j10i9j9j11i8h7g8j7j8h8i7h9h10k8h5k10l9l10g5h6i5j5e5f5i4i6g6j3g7g9g4, b
j10i9j9j7i8l11j11j12l9h7l7i12l8l6k8j8i10h11m6, b
j10i9i10g10h10k10h9j11h13g8h12h11g11j13i12j14i11g13j12g9g12f12k12, b
j10i9j9j12i11h12j8j7i8h8i12k8h7k10i13i14k11h11l9k9k6g6h13f13g7j13f7e7g14f15f14j14j15g16h15e14h17g12d15i10, w
j10i9j9j8l6h10g11h11j12h7h8h14j11j13i12g14k10l9l10m10l11m12k11m11m9i13n8, b
j10i9j8i7i10i8j7j9l9i6i5g6h7g9h9j6h6h8f10k5, w
j10i9i10h10j8j11i11k9h9j9m9m8k6i12h12h13g14i8k10f14g11g12f10i13f11h11j13f13i14e14d15f16f15e13g13g15d12h14e17j12, w
j10i9i10j9h9h10k10m10l9j11g11k7l6m7m8j7l7l8n9k6n10n7p11o10n11n12o9m9m11l12o11l11q11, b
j10i9h10k9k10i10i12h9j9j11g8l11f9l13k12i7i8l10l12m11j8k11i11n11, w
j10i9h10k9g9i10i7i11i12l9j9j7h8j6j8j11i8g8h9h11g11h7i6k10k11k8f10e11i5i4e9d8f9d9h12i13f12g12f11f13f8, b
j10i9k9l8k7j8l7j7k8k10i10j9h9k6h10i8l11j5j6l5m4h7g6i6i5g8f9k4, w
j10i9i10k10h10h9j9j7g10f10j12j11i11g9k13l14h12g13g12h11i12f12k12, b
j10i9j8j9k9l10i7g5h12i11i10h10l8g11g9j11h11i8h7f12e13f10f7g7h8h6f13e9f8d8c7g6g4f6i6e7c9h4, w
j10i9k9h12l8m7l6h10l7l5l9l10n9m9m8o10k6j5k8j8k7k10k5, b
j10i9j9j8k7l8l7m7m6k8i8j7k10h7l11m12m10l10n9o8j13k12m8j11o10p11k6, b
j10i9k9i11k7i7i10k10k5i5k8k6l7j9m7n7l8n6l6j4l9l10l5, b
j10i9j8i8j7j9i10h7k10h10h9f7m10l10j11k12l9m8k8n11i6, b
j10i9j8k9l9j9g9i6i7k8k10j6h6l10l7i12k6m8l8j7g10g8h7h9i10h10h5h4g5f4i5f5l5l6j5k5i4h3f7g6g7e7f8e9j4, b
j10i9k9h12j8l8l10i7m11n12j9j7j11j12m10k10m9m8m13m12n8o7k11l11n9l9l12n14n10o9n7n11n6, b
j10i9i10k10k9h12f10m7g10h10g11g13i11h11h13h9h8g9f9f7i12f8e8e7d6j8d7c6d10g14d8d9e10c10e9c7e11e12i14i13d5d4d11c12f11g12c11, b
j10i9k9m7i7k7l7j8l6i11g11l8j6h8i10i8k8m6m9g10k10l10k12k11l9j9j11m8l13m14h9, b
j10i9h10j9k9g9h9h12i10k10g10f10m7l8i8j7f11e12h8h7g8f8j11k12f7, b
j10i9h10i10i11j12g13h12j9j8g12k9g11g10j11h11g15g14j13h15h13i13l10i12f11i14i16f13h14d11e12d9f12e11d12c12e13d14f14h16c11, b
j10i9j8j9l9k9g9i10k8i7i8l8g8h8j7m10g10g7h9f11k6, b
j10i9j9i10i8j8k7h7j7h9i7g8j11f9i6f7e6g9e9g7g6g11g10h10f12h8h11h6, w
j10i9j8i7i10h10h8j9i8g8k8l8h9h7l9j7k7g7f7g9g10g5g6j5i6f8e7i5h6h5f5k5, w
j10i9j8j9i8k8i10m10l9l10h9g10k12j11n10n9g8f7f8h8g7g6e8h6e6i6j6j7c8d8e7e5e9e10d10c11c5d6d7b9c6b5c7c9c4, b
j10i9j9j8i8h10g11l6k7h7h9l5g10j7f11e12g8g9j11i10i11h11g13h12g12g14j13j12h13i13i14j15e10, b
j10i9i10g10h10h9j7j9k9k10g9i11f11m12l11m10l9l10h7i7m9n9n10l8f9m11f8f10e7d6g8i6e10d11e8e9d8c8h8, b
j10i9j8i8j9j7j11j12i10h9k6k8g10h10h11f9g9g11l9i12l12f12e13f10h12f11f13f8, w
j10i9k9l8i7j6i5j8j7h10g11k7l6i8k8i6m9g8l9n9m10n11m7m8n8k5l10o7k10i10n10, b
j10i9i10l10h10g10k9h9l8m7j9l7j7j8i11h12j12k13j11j13h11g12g11f11k11, b
j10i9h10h9g9g10k9i11i8g8f8f7i10e7l10k10j8m11h6i7k8l8j9j11h11g12l7, b
j10i9i10l10j8h10h9j11l7l9k8j9m8l8l12k9m9m11k6j5n9o10m7m6j7i8k7i7n7, b
j10i9k9i11k7i7h10k10i10j9h9i8l11h8k8h7g6i6i5g8f9f8e8j8, w
j10i9j8j7j9k8j11j12h5i11m10l10m9m7h10k7l7k6k5i8l5i10i12i7, w
j10i9j8k9k8j9h9h8l9l8i6j7j6l6l4k6m4f6n4k4n6p4n5n7n2n3k5m3m5l5o7p8k3, b
j10i9j9j8h10l10j12j11i10g10i11g9k13l14g12h11h12k9i12f12k12, b
j10i9j9i10i11j12j7j8k7i8k9h12m7l8l7i7n7, b
j10i9h10k9k10i10i12i8i7j11h9k12l10h8l13m10l11l12m12n13f8k8j8j9h11l9m9n11o12j7, w
j10i9j8i7i10j7j9h7g7g10j11j12k10l10m8l9l11m12k11m11h11i11g12f13k8, b
j10i9h10j9k9i11i7k10h9i10i12l7k8k6j8h6h8h11i8g8l8, b
j10i9j8k9l9k10k7k8l7j7l6l8i6j9m5n4k6j6j5i4m8n9l3l5k4h7m2, b
j10i9i10l10h10g10h11l7j9g12h9h8j11k12j12j13j8, b
j10i9j9j12i11j7m7l7k9l8l9h12k12i12n9m9m10l11k10l10k11k13k8, b
j10i9i10g10j9h10h11g12g11j11k10i11l11i8k8l7m10l10m12n13k12n9k11k9m11m9n11o11l9o12j7, b
j10i9j9j12j8j7k8i10i11l8i8g8l11k10k11j11h9l9i12m8n7l7l6k7i7n9o10m9n10o9k9p9, w
j10i9i10g10h10j9g9k10k13i11k9n13l11k11j11l13h7h9j7f11e12f8i7g7l7k7j6h8j5j4k6m8i6k4h6g6l6, b
j10i9i10l10j8h10j9j11k8l7j7j6h11g12l8i8m8n8m10l9m7k9m9m11m6, b
j10i9k9h12j8j9l8m7k8m8i8h8k6k7h6i7j7l5i6l9j6g6l6, b
j10i9i10g10k10l10h9g8h7g9g11g7g6i8h8h10i11h6k9l8h12g13k12k11j11l13j12i12j13j14j9, b
j10i9h10k9j9j12i10k10g10f10j7j8h9i8h11k8h12h13h8, b
j10i9i10k10j11j9k12h9k9g9f9h7i8h8h6i7j6h10h11k7j7j8g11l6, w
j10i9j8j7m7i7k7i10i8l8l7j9k9g8h9i11o7n7n4k10m5l6m4m6l4o4n6p8k3, b
j10i9k9h12l8m7l6k7h10j7l7l9i10g10l10k10l4l5j8m11k8i8j9h11m6, b
j10i9j9j12j7j8k7m7i8h7k6h9l5m4k4k5m6n7j3i2l6j6l7k8l8l9l4, b
j10i9i10g10h9j11h11g12k10l10h12h10g11i11i13f10j14k15k13e10d10f8g9f11f9h13i14d9, w
j10i9j9i10j11j8i8g11h10i12j12j13l11k10i11k13k11h11m11, b
j10i9j9j8k7i8i7l8k8l7l9k6m8i12k10n7m10j7l10i10n10, b
j10i9i10j9k9m7k10h10l10m10k12k11j11l13g8h9j8m11h6i7i12h13h12i11j12g12l12, b
j10i9j9j11i11k9j8j7i10k8k7k10l9k13i12k12k11g10g12h12i14i13j14j13h13f11h11f13k16j15g14h14m14i8h9l13m13f12f14f10f9g11h10e9, w
j10i9j9j8l6i8l8i6i7i11l5l7i10g8h8g9g11g10j12g6g7h7j5f9e10h9e9f11e12j7, w
j10i9k9h12m7l8m9l6l9n9k7k6n7l7m8o6m10m11m6, b
j10i9j9j7j8j11k10l11k11k8i8i10k12k13m10n10i11m11l12l8g8n12m13n14h12g13j12i12h7g6h14i13i6f9k4j5h13h15h10h11f8g9h8, b
j10i9i10h10j8j9l9i8l11h7g6h9h8g9f9k9, w
j10i9j9j12j8j7k8l7l8m8i8h8k10l11k9i11k11k12k7, b
j10i9j9i10j8j11i8g8h9j7l8k8k9m7h12i11l10i7l11k10l9l12l7, b
j10i9j8k9j9j11k8i8i10l7k10h10j7j6m10l10l9n11i6, b
j10i9h10h9k9j9i10k10g10f10i11l8f8g9f9h12g11h11i12i13i8h8e11h6f6i7j6h7h5j7g7l7k7l9l10k8m10m8n8n7j11o6, w
j10i9h10h9k9i11j9i8i10g10f11j7k6k8l8i7i6g9g7e9f9g11g12f10h12h8e11j6, w
j10i9k9i11i7j8l8n6i10k7l6k10l7l5l9l10n9m9m8o10k6j5j6i6k5h8n8m7o8k8p8, b
j10i9i10k10h10j9g10f10i8f11f8g9h9h8i7k12j7k6g8f7i5g7i6i4h5g4j5k5h7f9k4, b
j10i9k9h12l8m7m9n10n9l9k10m10k8k11k7k6j6i5j8m8j7j9i7l10h7g7l7, b
j10i9j9j11i11j8k9l8h10k8m8h8i8k10g9j12m9h12i12m10l9n9i13i14h7m5g6f5e7f8g7g8f7d7i7, b
j10i9i10h10k7g11f12h12f10h11h13h9h8k9j9g9i11f9e9g10i12g12g13g8, w
j10i9k9l8l10k10i7j8k8h10g11l6k7j7l7j9l11j5j6k5m7l5i5m5n5i8k6h7g6h8h9g8f8i6f9k4, w
j10i9i10k10h10h9k9g9f9l8j8f10j6j9i7h6l10m11h7l11m12g7h8g8g10g6g5e6f6f7d5e8h5e9e7f8d10i5, w
j10i9h10i11i8i10j11i12i13j13j9j8g10l11h7g6h9f11h8h11h6, b
j10i9h10j9g9k9l9e7i11j12i10k10g10f10g11g8g13g12h12f14h11j11h13h14h9, b
j10i9j8i7i10j9h9k10k12j11m8i8h7i12h13k9i6l11m12l9m9k11m11m10k8h8l8n8j5k4f9g8j6k7k6l6l7n9i4, b
j10i9k9l8i7j8i11g11h10g9h12g13k10i10k12k11i12j12h13h11j11g14l9, b
j10i9i10l10k9h10h12i11k7j12g9k11m9k13l14i13h14g11f12k12k14l12m12l11l9j11h11m11, w
j10i9k9j8h10l8i10g10k8k10h11j9h9h8h12h13i11g13j11k12g11f11k11, b
j10i9k9h12m7l8l6k7m9m8k5n8o8j6i5l9j5h5i3j4l5m5l3l4i6i4k4h7m2, b
j10i9j8j7m7i8k9l8i11i7i6l7l5k7h7h9g10j6m9g9f9h8f10k5, w
j10i9i10l10h10g10j9l7j11j12j7j8h9g8h11g12h12h13h8, b
j10i9h10i10i11k9j9j12j7j8l10k10i8k12k11i12l12j11l9l13m14h9, w
j10i9j8j9i8l8k9h8m11l10i7h9l7k7h7m9n10i5j6k11n8g9f9j12i13h11h10i10g12j11g8i11g11l11, w
j10i9j9j7i8h7j12j11i7l11k11i6l10i13m9n8k10m10i10h10k8l7k9k12k7, b
j10i9i10h10j9h11j11j8g11h9h8h12h13j12l10k10k12i12g10l6k7f12g12g9i11d9l13m14g13g14j13i13l11m10l12l14l9, b
j10i9h10i11k10i10i8h9j9h7j7j8k7g8f7j11k12f9i6g9e9g11h11g10g12g7, w
j10i9i10j9l9k9h9g10k10l10j11m8k12l13g8, b
j10i9j8k9j7j9l9k8l7k6k7m7h7i7j6l8j4j5m5l6i10o5n6o7l10k10h9n8o8o9p10k5, w
j10i9h10j9i10k10g9k9l9k13g10f10g8g11g7g6f8e7i11j12i8h8h9j7j11k12f7, b
j10i9k9h12j8j9l8m7k8i8n8m8k10k7l10i10m11n12i7, b
j10i9i10l10h10g10j9h11j7j8k9l7j13i11j11j12k12l13h9g8l11i14k10i8k11k13k8, b
j10i9k9j8h10l8k7k10k8i10k5k6i6i8i11l11j9l9l10j11i12h9j7k12l13g8, w
j10i9i10l10j9l7j11j12j7j8h9g8g10i8h10f10k10, b
j10i9j8j9i8h9g9k9l9k8h8k5k10i10l7j11g8f8g12f10g10g11h12k12l13f12i11f9f11g7g13f14i14h13k7j7h10f7f6e9h6d8d10c7, w
j10i9j8k9j9j11k8i8i6j7l7i10i11h9k6k12l13g8, w
j10i9k9i11k7h10j12i10i12j11g11k12h9i8i7k8j8l10g12l13m14l11l12k11h11m11, w
j10i9i10h10k7f12g11k9l10m9k10m10j9h11j7j8h7i7i8l11g6, b
j10i9i10h10k7g11f12j9m9l9k9l8l7k8j7i7m10m7m11m12l10k10n12o13j8, b
j10i9j9j11k10h10j8j6i8l11g6h7l8k8l10m10k9m11i11h12m7, b
j10i9h10j9h9i10h11h12i8i12h8h7f8g8f11g10i11g11g9j12e7, b
j10i9i10j9k10l10h9l13h10g10h12h11k12k9i12j12j11g8h13g14l9, b
j10i9i10j9h9g10k10l10k9k12h12i11g8f7k11h10k7k8f12f8g9l8m8l7l9n7i12j11g12e12j12, b
j10i9j9j12j8j7i10l7l10k10k9m11l8m7k7h12i7h6k8i8n8m8m9j6o7k11p6, b
j10i9j9i10j11j8j12j13i11l11h10g9k13l14h11g11h12g13h13h14h9, b
j10i9j9i10i11j12j11g11j8j7l8k9l11k11i8k10k8h8m8, b
j10i9j8j7i8h8j9k10m8l8i7i5g5h6h7g7j4e5f6h4k7j11g3f8e9f5g4g2h5d8e2f3e8d5e4c5b5d6e7d7d9d4, w
j10i9j9j11k10i10k12l11i11k9m10k11n11j8i8h10k7i7h6l9l10n10h9j7g11h7f7g8j6i6f9f10g10i5f11e12h11e11i12j13e8, b
j10i9h10k9j9k10j11j12j8j7i10g10k8l7h11g12h8i8h9h12h7, b
j10i9h10k9k10i10i8i11h9h7j9j7i12j11f11g11g10e12h11j13h12h13h8, b
j10i9k9j8l6h10g11g9l8i11j12f8e7h9f9h8i8h11h12h7, w
j10i9h10i10i12i11h11h9g10f9g9k12j11j13h13g14h12h14g12f12g11g13g8, b
j10i9i10k10k9h10k7j8g11k8i11h12l8m7j11h11h9k12g8f7m9n10i5j6j12j13l10k11l9l7n9j9o9, b
j10i9h10k9h9i10h11h8h12h13j9j11i12j13k12j12i13f10i7g7g10f9j14k15i14i15f8k14g9e7g11g12f11i8e11d11i11, b
j10i9i10g10k10l10l9i12m8n7j13j12k11k9m11l12k12l11k13k14l13j11i13h13m13, b
j10i9j9j8g11k7l6l7j7k9k6m6l5i8i7l8k8m4l9m10m7j4l4j6i5i10j5k5i6h5l3l2k4h7m2, b
j10i9h10i11j9i10i8i12i13l11j7j8h7g6h9g10h8h11h6, b
j10i9j9j12i10h10i11h11h9h12k12j11i13h13h14i12k10f12g12g11e13j8, w
j10i9h10i10i7j9l7h9k9g9f9j11g8k12l13i11i12h11k11g12f13k8, w
j10i9k9m7j8m11i7h6i11h12m9j7l9n9j12k13j11j9k11h11l10i13n8, b
j10i9i10g10h9l10k12j11h11h10g11j9k9k11l11k7i13h12l8m7n8m8n9m10m9n10o10l6j8j7l7l9k10k8n11i6, w
j10i9j8i8i11j7m7i7i6h9g10k6l5k7h7k9k8j9g9l9, w
j10i9h10i10i8k8h9h11j9j7h7g6j11j12k10l11i6l9h8h6g8f8f9e10j5, b
j10i9j8j9h9i8i7i11k10l10k9k11i10j11h11h10j12l8l11k7m9h7f5j6l9h4i5g5f8f6i3d8e7h6h5i6g6k6l6k4j5k5k8k3, w
j10i9i10k10j11h10g11j12j9h11j8j7h9g8h12k12k13i13i11k9k11l12m12l7g13f14g10g12k7f11m11l11i14l9l10m10n9k8n11i6, w
j10i9j8i7j7j9h9i8i6i11i10l9h7h10g8f7f9e10j5, b
j10i9h10h9i10k10f10g10f9j9k9i8h7f11e12j7, w
j10i9j8j7i7j9g9k9l9i8l11k10k11g6h7g7h8j6f10e11l10l8l12l13m13n14n11m11m10o12n9k12n8m9n10n12n7, b
j10i9k9i11j8i7i8h8j11j9k5g9f10h9f9h10j12h11h12h7, w
j10i9i10j9k9l10l8m7i11h12i13h9i12i14h10g10k6g9f9f11e12g12g11h13j15e10, w
j10i9k9m7i7j7i11h12h10f8j12k13j11j13j8j9l10m11h6, b
j10i9h10i10i8g8h7f7h9h8j7k6j9k10j8j11j6, b
j10i9j8i7j6i6i8j5k8l8g8h8j9j7j11j12i10l7h9k12f7, b
j10i9i10h10j9j11g11j8l6k8h11i11k10i8h8g9j12m10l11m12m11n11l9m8l8e7f8o10p9l13k14n10p10n9n12p11q12l7, w
j10i9i10h10k7k9k10h9j9j8l10m10h11g12l7k8n7m7l9m8l8l11l6, b
j10i9j9j7i8j8h10k10j11h7i7j6j5i6j12j13i11k13f8g9k11l11h11g11h12k9h13h14h9, b
j10i9j9j12i10h10l10k10j8j7l7k8k9m11l8i11l9l11l6, b
j10i9k9h12l8m7l6h10l7l5l9l10n9m9m8k6o10p11n7k10n8o8n10n11n6, b
j10i9k9m7h12i11i12i10g12f12j12k12i7j11h9g11h10h11f11k11, w
j10i9j9j8h10k10i10g10k8l7h11g12j11h9j12j13i11g9g11f11k11, b
j10i9j8k9j9j7j12j11k10h7h10i10i7h9k12m12i12h12i8i11k11h8k14k13l10m9m10n10j13l15l11i14n9, b
j10i9j9j8h10i8i10k10k8h11j11h9m6l7j13j12j7l9i6l10l8m9k11n9o9m8k6m11k9m10m12m7, w
j10i9h10i10j9j8i7j11h9h8g7g8i8j7l11k10i6h13i12i5k12f8j12h12l12m12l14l13k13i11m15n16j13m10k14h11k15k16k11, b
j10i9j8j7i8j9h8k8l9g9h9f8h10h7i7i10h11h12i6h6k9m6l7l8i5i4m9j6n9o9l10m11o7n8m8k6n7k10m7k7p7, b
j10i9h10k9k10i10i11j9l9h9g9j12g8j11l7l10g12i6g10g11f8e7g6g7e8h8d8c8f7h5f9h11f10f11f6, b
j10i9j9i10j11j8i11h10k7l8j12j13l11k11h12g13i12g12k10l9m12n13i8, b
j10i9j8i8i7i10i11k9j7j9h9h7k10h11g12l7k8l9m9j5m8l8l10m10j12k11g9h10h12i12g13f14g15g14f10h8g11g10i13j14e9, b
j10i9k9l8l10i10i7j8k8k10i13i12g11k7l6i11i8j11l9m9j6i6l11l12k12m10g14n10o11m11o9m12m13m8, w
j10i9j9j12h10l10i10g10l7k8j7j8i7k7l8k10k9i11l9h11k11l6m5g11f11i12j13g12g9h12f12k12, w
j10i9k9i11i7g9i10l10h10g10g8j11g11h9f9l11k11l9l8l13l12i8j7k10i12j9m12h7, w
j10i9i10h10j8j9k10h9g9k9l9h8h11m10g7g11m8j11h7i7o6n7g8g6j5i6l7k6l8l6k8i8n8, b
j10i9j8i8i10k10j9j11h11k8h13l9m8j6g12f13f11e10i14j15g11e11g10g13h10f10h12h14h9, b
j10i9j8j7i8h8i7k9h9i6j9g6j11j12k10l11i10l10k12l13g8, b
j10i9h10i11j9i8i10g10k10l10j11j8j12j13i12h13k12h9h12g12l12, b
j10i9h10h9k9i10j11j9k8i8i7k10h7f7j7k7h5i6h6h4j8l10g5, b
j10i9j9j8g11l6k7l7l9l8k9k8i8n9m8k10m6m9p9m7p7n8k5p6o7n7n6l4l5j12q9p8n5m5q8o6r7o10q7s7q10q11q6, b
j10i9i10h10j9j8g11k7l6h11h7h9h12k10i8k8k9i11j11j12k13e9g9i13l8k11l10g10l7l9j7k6k4i12f9k14j13i14i15h14g15j14g14l14, w
j10i9k9l8j8i7i8j6j9j11l11k10m9g8g6h9i10g9h8f9e9g10g11h7i6e10d11k7j7i12h11h13g14l9, w
j10i9j9i10i8j11g8l11g6h7g7g9g5g4j8h8j6j7h6i7i6f6k6, b
j10i9j9j12j7j8h10i8i6g8h8h9i10k10k8l9h11g12l7, b
j10i9i10h10j9j8k7l10l7k8j7m7i7h7h8m8l8j6m9l9n10o11j11g8j13j12k12l13l11m10i14h15k10m12k11k13i11h11m11, b
j10i9j8k9i8k8j7j9h9k6k7m9l9k10l7i7m7n7k11l6h11h8j6n6l11m6o6n8n9n4n5k4l5o7p6l4m4m5p8k3, w
j10i9h10i10i7j9k9k8h11h12i12h9g9j8i11f8j12k13j11k11j13j14k14l15g10, b
j10i9k9m7k7k8i7j7i6i8l8i11j6m9h6k6j8l10g5, b
j10i9h10k9i10g10h9g8l10k10k12h8g9k8k7f8i8e8d8f9d7i12h11f6f7g7e5i6h7h6i5g6e6j6, w
j10i9k9h12l8m7j8j9k8m8i8h8k6k7h6i7j7l5i6j6l9m10h5, b
j10i9h10k9i10g10l10k10j9h11k8k11l7m6j7j8l9m10l8l11l6, b
j10i9j9j8k7h10f12j12h12k9l10i7i11f14i10g12k10m10l7k8n7m7l9m8l8l11l6, b
j10i9j9j12j8j7i8m12l8k8k9m7i11h12l10i7k10i10h7l11g6, b
j10i9k9i11k7h10k13g9f8h9f9h8h11h7h6g11f12g10g12f10e11e10d10i10, w
j10i9h10k9g9i11i7k10h8f10k8l9j9i12j11i10i13i8, w
j10i9j9j8k7l8k8k9i7l7l4l10l9k6i4i6k4j4j7j6h6m8n9m6l6m9m7n8o7m11n12m10m12p8o8n10o10o9l12q7, w
j10i9k9l8k7i7i11i8i6j8k8k10l9j7j9j5k6k5j6l6h12g13n9m9g6h6h11i10h10h13j11k11j12j13k13l14g9, b
j10i9h10j9k9i10i11l8h11h12h9g11h7h8f8g9f10k8f9f11f7f6g10e8e10d10g8d11i6, b
j10i9h10h9j9j11j7j8i10g10l10k10k8l7m8l8g12h11i12e12f11l9i14h13i11i13j12k13h12f12k12, b
j10i9i10k10h10g10h9h7j11g8k12l13j9j12h11k8h12h13h8, b
j10i9j9j12i10l10h10g10h11g12k8l7j8j7h8h9i8g8l8, b
j10i9j9j8l6h10g11l8n8j12k8i11g9g12i12g10m6l7n6k6p6o6o7q5m9l10m7m8o9p10k5, b
j10i9i10l10h10g10k9g13h9h12j11g8k12l13j9j12j7j8m7l8l7k7k8h11m6, b
j10i9i10k10j9k8h10g10h11h9g12f13j12j11i11g9h12i12g13f14k9, b
j10i9j9j7i10h10j8l7h11g12l10m7k7l6k10m10k9i7k8k11k6, b
j10i9h10i10j9i8i11j12j7j8h12k9i7h9g8k8l8k7k10k5k6l6m5g9e9f10e12l10g13f14e11e10f12g12h14i15d10, b
j10i9j9j8h10i8i11i10j12k13j11j13f8g9h11g11h12g13h13h14h9, b
j10i9k9i11j8i7j11j9i10h9i8g9f9h8f10h10h11j12k13f8, w
j10i9i10l10g10h10j8j9k9h9h12i11g9h11h6k11j11i13j12g12i7g5j13j14g7g8h7j7h8j6f10e11f7e7f8i5f9f11f6, b
j10i9j8i7i8k8h8j7h7h5i6g8k10j9h10i10h9h11h6, b
j10i9j9i10i8j7j11j12h7g6i12k10h10k8l9h8i6g8k11f6g7e6d6f7h9f8f9e8d8d9c10h5, w
j10i9k9h12m7l8m9k7m8m6m10m11l9n9k10j11l10i10n10, b
